path,name,ext,bytes,sr,duration,channels,subtype,label,class,rms,peak,silent_frac
Real_Audios\real_182.wav,real_182.wav,.wav,1105998,48000,5.76,2,PCM_16,0,real,0.13547034561634064,0.918424129486084,0.08753255208333334
Real_Audios\real_183.wav,real_183.wav,.wav,1417294,48000,7.381333333333333,2,PCM_16,0,real,0.1363849937915802,0.8973867297172546,0.053635416666666665
Real_Audios\real_184.wav,real_184.wav,.wav,901198,48000,4.693333333333333,2,PCM_16,0,real,0.11210840940475464,0.8804771900177002,0.05964524462673449
Real_Audios\real_185.wav,real_185.wav,.wav,1646670,48000,8.576,2,PCM_16,0,real,0.14397411048412323,0.9016188383102417,0.0656875
Real_Audios\real_186.wav,real_186.wav,.wav,995406,48000,5.184,2,PCM_16,0,real,0.13731925189495087,0.8864489793777466,0.0933521412037037
Real_Audios\real_187.wav,real_187.wav,.wav,856142,48000,4.458666666666667,2,PCM_16,0,real,0.15488481521606445,0.8954973816871643,0.06554619492844026
Real_Audios\real_188.wav,real_188.wav,.wav,979022,48000,5.0986666666666665,2,PCM_16,0,real,0.1450333595275879,0.9151379466056824,0.07526446757131125
Real_Audios\real_189.wav,real_189.wav,.wav,901198,48000,4.693333333333333,2,PCM_16,0,real,0.1541806012392044,0.9062722325325012,0.07248248861427012
Real_Audios\real_190.wav,real_190.wav,.wav,1192014,48000,6.208,2,PCM_16,0,real,0.12074808031320572,0.8929877877235413,0.08283333333333333
Real_Audios\real_191.wav,real_191.wav,.wav,7159886,48000,74.58133333333333,1,PCM_16,0,real,0.010607687756419182,0.1430516242980957,0.4176770833333333
Real_Audios\real_192.wav,real_192.wav,.wav,6243918,44100,70.79183673469387,1,PCM_16,0,real,0.033658914268016815,0.4444316327571869,0.286625
Real_Audios\real_193.wav,real_193.wav,.wav,6121550,48000,63.76533333333333,1,PCM_16,0,real,0.014187336899340153,0.1902202069759369,0.43783333333333335
Real_Audios\real_194.wav,real_194.wav,.wav,721790,48000,7.517833333333333,1,PCM_16,0,real,0.09932658076286316,0.6727743148803711,0.03642708333333333
Real_Audios\real_195.wav,real_195.wav,.wav,754014,48000,7.8535,1,PCM_16,0,real,0.07228324562311172,0.7819794416427612,0.04838541666666667
Real_Audios\real_196.wav,real_196.wav,.wav,615774,48000,6.4135,1,PCM_16,0,real,0.11801508069038391,1.0656484365463257,0.014177083333333333
Real_Audios\real_197.wav,real_197.wav,.wav,3551454,48000,36.9935,1,PCM_16,0,real,0.11058767884969711,0.6956340074539185,0.004322916666666667
Real_Audios\real_198.wav,real_198.wav,.wav,2837214,48000,29.5535,1,PCM_16,0,real,0.04268314689397812,0.7591390609741211,0.012947916666666667
Real_Audios\real_199.wav,real_199.wav,.wav,2837214,48000,29.5535,1,PCM_16,0,real,0.04268314689397812,0.7591390609741211,0.012947916666666667
Real_Audios\real_200.wav,real_200.wav,.wav,5317854,48000,55.3935,1,PCM_16,0,real,0.04268205538392067,0.3480139672756195,0.016520833333333332
Real_Audios\real_201.wav,real_201.wav,.wav,2464734,48000,25.6735,1,PCM_16,0,real,0.10809128731489182,0.6183794140815735,0.004489583333333333
Real_Audios\real_202.wav,real_202.wav,.wav,11446494,48000,119.2335,1,PCM_16,0,real,0.05505428463220596,0.4388984441757202,0.008802083333333334
Real_Audios\real_203.wav,real_203.wav,.wav,10628574,48000,110.7135,1,PCM_16,0,real,0.08464406430721283,0.5283495187759399,0.0032708333333333335
Real_Audios\real_204.wav,real_204.wav,.wav,24022494,48000,250.2335,1,PCM_16,0,real,0.04976068437099457,0.3296177387237549,0.0035104166666666665
Real_Audios\real_205.wav,real_205.wav,.wav,661854,48000,6.8935,1,PCM_16,0,real,0.012414682656526566,0.08863690495491028,0.04317708333333333
Real_Audios\real_206.wav,real_206.wav,.wav,3326814,48000,34.6535,1,PCM_16,0,real,0.01557933446019888,0.07743298262357712,0.028625
Real_Audios\real_207.wav,real_207.wav,.wav,529790,48000,5.517833333333333,1,PCM_16,0,real,0.08839141577482224,0.5325343608856201,0.03472804295131731
Real_Audios\real_208.wav,real_208.wav,.wav,4352094,48000,45.3335,1,PCM_16,0,real,0.1848057210445404,1.0327181816101074,0.01603125
Real_Audios\real_209.wav,real_209.wav,.wav,11832414,48000,123.2535,1,PCM_16,0,real,0.15932343900203705,1.0350399017333984,0.01639583333333333
Real_Audios\real_210.wav,real_210.wav,.wav,6600414,48000,68.7535,1,PCM_16,0,real,0.030152345076203346,0.2798309326171875,0.006395833333333333
Real_Audios\real_211.wav,real_211.wav,.wav,8798814,48000,91.6535,1,PCM_16,0,real,0.13986481726169586,1.0031896829605103,0.017770833333333333
Real_Audios\real_212.wav,real_212.wav,.wav,7545054,48000,78.5935,1,PCM_16,0,real,0.11512546986341476,0.6223797798156738,0.0024895833333333332
Real_Audios\real_213.wav,real_213.wav,.wav,11941854,48000,124.3935,1,PCM_16,0,real,0.04624821990728378,0.26238009333610535,0.004614583333333333
Real_Audios\real_214.wav,real_214.wav,.wav,23596254,48000,245.7935,1,PCM_16,0,real,0.06850778311491013,0.47833842039108276,0.0028020833333333335
Real_Audios\real_215.wav,real_215.wav,.wav,6170334,48000,64.2735,1,PCM_16,0,real,0.08675236254930496,0.6738960146903992,0.0032916666666666667
Real_Audios\real_216.wav,real_216.wav,.wav,6592734,48000,68.6735,1,PCM_16,0,real,0.08187580108642578,0.6209194660186768,0.009104166666666667
Real_Audios\real_217.wav,real_217.wav,.wav,5241054,48000,54.5935,1,PCM_16,0,real,0.08395972102880478,0.6659563779830933,0.0031458333333333334
Real_Audios\real_218.wav,real_218.wav,.wav,1888734,48000,19.6735,1,PCM_16,0,real,0.09836195409297943,0.7461519241333008,0.04754166666666667
Real_Audios\real_219.wav,real_219.wav,.wav,5521374,48000,57.5135,1,PCM_16,0,real,0.05844521522521973,0.37283211946487427,0.006895833333333334
Real_Audios\real_220.wav,real_220.wav,.wav,5628894,48000,58.6335,1,PCM_16,0,real,0.06733055412769318,0.47027701139450073,0.005395833333333333
Real_Audios\real_221.wav,real_221.wav,.wav,844254,48000,8.7935,1,PCM_16,0,real,0.07843930274248123,0.9157412052154541,0.036895833333333336
Real_Audios\real_222.wav,real_222.wav,.wav,782814,48000,8.1535,1,PCM_16,0,real,0.09948273003101349,0.9272646307945251,0.038052083333333334
Real_Audios\real_223.wav,real_223.wav,.wav,1013214,48000,10.5535,1,PCM_16,0,real,0.07549352943897247,0.9727545976638794,0.0536875
Real_Audios\real_224.wav,real_224.wav,.wav,1919454,48000,19.9935,1,PCM_16,0,real,0.07415378838777542,0.8111683130264282,0.0521875
Real_Audios\real_225.wav,real_225.wav,.wav,4567134,48000,47.5735,1,PCM_16,0,real,0.15391956269741058,1.0138816833496094,0.011177083333333334
Real_Audios\real_226.wav,real_226.wav,.wav,1541838,48000,16.06,1,PCM_16,0,real,0.026462268084287643,0.1464056819677353,0.09525
Real_Audios\real_227.wav,real_227.wav,.wav,2137038,48000,22.26,1,PCM_16,0,real,0.02125694788992405,0.1079547256231308,0.10697916666666667
Real_Audios\real_228.wav,real_228.wav,.wav,1713708,48000,17.8503125,1,PCM_16,0,real,0.06572715193033218,0.6285578012466431,0.0093125
Real_Audios\real_229.wav,real_229.wav,.wav,2359134,48000,24.5735,1,PCM_16,0,real,0.08182772994041443,0.7658758163452148,0.054052083333333334
Real_Audios\real_230.wav,real_230.wav,.wav,2343774,48000,24.4135,1,PCM_16,0,real,0.026647843420505524,0.20450161397457123,0.019604166666666666
Real_Audios\real_231.wav,real_231.wav,.wav,2042334,48000,21.2735,1,PCM_16,0,real,0.14224880933761597,0.6510312557220459,0.027375
Real_Audios\real_232.wav,real_232.wav,.wav,11888094,48000,123.8335,1,PCM_16,0,real,0.07480531185865402,0.5311294794082642,0.0349375
Real_Audios\real_233.wav,real_233.wav,.wav,12832734,48000,133.6735,1,PCM_16,0,real,0.14783723652362823,0.6452124118804932,0.017802083333333333
Real_Audios\real_234.wav,real_234.wav,.wav,4965198,48000,51.72,1,PCM_16,0,real,0.2148745059967041,1.0104217529296875,0.09410416666666667
Real_Audios\real_235.wav,real_235.wav,.wav,3114318,48000,32.44,1,PCM_16,0,real,0.27525192499160767,1.047938346862793,0.09436458333333334
Real_Audios\real_236.wav,real_236.wav,.wav,618110,48000,6.437833333333334,1,PCM_16,0,real,0.10622753202915192,0.5595324039459229,0.03214583333333333
Real_Audios\real_237.wav,real_237.wav,.wav,13235934,48000,137.8735,1,PCM_16,0,real,0.18383096158504486,0.9329265356063843,0.00125
Real_Audios\real_238.wav,real_238.wav,.wav,6070494,48000,63.2335,1,PCM_16,0,real,0.13842807710170746,0.7808091640472412,0.0034583333333333332
Real_Audios\real_239.wav,real_239.wav,.wav,1508574,48000,15.7135,1,PCM_16,0,real,0.12807819247245789,0.9303257465362549,0.007177083333333333
Real_Audios\real_240.wav,real_240.wav,.wav,1848414,48000,19.2535,1,PCM_16,0,real,0.07478067278862,0.3878728151321411,0.0033125
Real_Audios\real_241.wav,real_241.wav,.wav,2672094,48000,27.8335,1,PCM_16,0,real,0.13981947302818298,0.8121921420097351,0.005520833333333333
Real_Audios\real_242.wav,real_242.wav,.wav,2117214,48000,22.0535,1,PCM_16,0,real,0.13665200769901276,0.6558197736740112,0.021458333333333333
Real_Audios\real_243.wav,real_243.wav,.wav,1719774,48000,17.9135,1,PCM_16,0,real,0.1393248438835144,0.9307953715324402,0.00603125
Real_Audios\real_244.wav,real_244.wav,.wav,2722014,48000,28.3535,1,PCM_16,0,real,0.03314749896526337,0.26744982600212097,0.024333333333333332
Real_Audios\real_245.wav,real_245.wav,.wav,1410654,48000,14.6935,1,PCM_16,0,real,0.1612718552350998,1.0230178833007812,0.009166666666666667
Real_Audios\real_246.wav,real_246.wav,.wav,1821534,48000,18.9735,1,PCM_16,0,real,0.15777245163917542,1.015439748764038,0.009791666666666667
Real_Audios\real_247.wav,real_247.wav,.wav,769790,48000,8.017833333333334,1,PCM_16,0,real,0.08441866934299469,0.6615918874740601,0.03666666666666667
Real_Audios\real_248.wav,real_248.wav,.wav,2722014,48000,28.3535,1,PCM_16,0,real,0.03314749896526337,0.26744982600212097,0.024333333333333332
Real_Audios\real_249.wav,real_249.wav,.wav,1230174,48000,12.8135,1,PCM_16,0,real,0.14333242177963257,1.0142900943756104,0.00875
Real_Audios\real_250.wav,real_250.wav,.wav,9424734,48000,98.1735,1,PCM_16,0,real,0.06122434139251709,0.5789121389389038,0.056354166666666664
Real_Audios\real_251.wav,real_251.wav,.wav,4823118,48000,50.24,1,PCM_16,0,real,0.09539467096328735,0.5682376623153687,0.07783333333333334
Real_Audios\real_252.wav,real_252.wav,.wav,6472398,48000,67.42,1,PCM_16,0,real,0.09830984473228455,0.6107721328735352,0.07467708333333334
Real_Audios\real_253.wav,real_253.wav,.wav,3587934,48000,37.3735,1,PCM_16,0,real,0.010748627595603466,0.14136193692684174,0.08845833333333333
Real_Audios\real_254.wav,real_254.wav,.wav,3724254,48000,38.7935,1,PCM_16,0,real,0.03659072890877724,0.2513517737388611,0.00546875
Real_Audios\real_255.wav,real_255.wav,.wav,4269534,48000,44.4735,1,PCM_16,0,real,0.08893103152513504,0.5975998640060425,0.008
Real_Audios\real_256.wav,real_256.wav,.wav,4269534,48000,44.4735,1,PCM_16,0,real,0.08893103152513504,0.5975998640060425,0.008
Real_Audios\real_257.wav,real_257.wav,.wav,5377374,48000,56.0135,1,PCM_16,0,real,0.0912446603178978,0.4559289216995239,0.0033020833333333335
Real_Audios\real_258.wav,real_258.wav,.wav,230270,48000,2.3978333333333333,1,PCM_16,0,real,0.08963312208652496,0.5126304030418396,0.07673460876818015
Real_Audios\real_259.wav,real_259.wav,.wav,6178014,48000,64.3535,1,PCM_16,0,real,0.04528828710317612,0.512103796005249,0.0174375
Real_Audios\real_260.wav,real_260.wav,.wav,5235294,48000,54.5335,1,PCM_16,0,real,0.05167939141392708,0.4409694969654083,0.01125
Real_Audios\real_261.wav,real_261.wav,.wav,4459614,48000,46.4535,1,PCM_16,0,real,0.04843743517994881,0.34499844908714294,0.022614583333333334
Real_Audios\real_262.wav,real_262.wav,.wav,4649694,48000,48.4335,1,PCM_16,0,real,0.03778351470828056,0.4788399934768677,0.0168125
Real_Audios\real_263.wav,real_263.wav,.wav,4507614,48000,46.9535,1,PCM_16,0,real,0.07079695910215378,0.5031421184539795,0.0032291666666666666
Real_Audios\real_264.wav,real_264.wav,.wav,4398174,48000,45.8135,1,PCM_16,0,real,0.07169698923826218,0.973180890083313,0.013208333333333334
Real_Audios\real_265.wav,real_265.wav,.wav,1689054,48000,17.5935,1,PCM_16,0,real,0.09269792586565018,0.9346358776092529,0.017458333333333333
Real_Audios\real_266.wav,real_266.wav,.wav,1731294,48000,18.0335,1,PCM_16,0,real,0.11129643023014069,1.0131139755249023,0.02325
Real_Audios\real_267.wav,real_267.wav,.wav,3353694,48000,34.9335,1,PCM_16,0,real,0.11864755302667618,0.7238852977752686,0.005760416666666666
Real_Audios\real_268.wav,real_268.wav,.wav,3461214,48000,36.0535,1,PCM_16,0,real,0.1050427258014679,0.6659576296806335,0.0068125
Real_Audios\real_269.wav,real_269.wav,.wav,2058110,48000,21.437833333333334,1,PCM_16,0,real,0.09497518092393875,1.002964735031128,0.10655208333333334
Real_Audios\real_270.wav,real_270.wav,.wav,1683294,48000,17.5335,1,PCM_16,0,real,0.035607583820819855,0.24743333458900452,0.010177083333333333
Real_Audios\real_271.wav,real_271.wav,.wav,6792414,48000,70.7535,1,PCM_16,0,real,0.06252557784318924,0.6489534378051758,0.01059375
Real_Audios\real_272.wav,real_272.wav,.wav,3829854,48000,39.8935,1,PCM_16,0,real,0.12109837681055069,0.8384045362472534,0.015072916666666667
Real_Audios\real_273.wav,real_273.wav,.wav,3829854,48000,39.8935,1,PCM_16,0,real,0.12109837681055069,0.8384045362472534,0.015072916666666667
Real_Audios\real_274.wav,real_274.wav,.wav,1383774,48000,14.4135,1,PCM_16,0,real,0.13658268749713898,0.9156355261802673,0.013510416666666667
Real_Audios\real_275.wav,real_275.wav,.wav,1059294,48000,11.0335,1,PCM_16,0,real,0.08116360008716583,0.5863417983055115,0.025020833333333332
Real_Audios\real_276.wav,real_276.wav,.wav,1128414,48000,11.7535,1,PCM_16,0,real,0.24615348875522614,0.98932945728302,0.0024895833333333332
Real_Audios\real_277.wav,real_277.wav,.wav,1477854,48000,15.3935,1,PCM_16,0,real,0.08861658722162247,0.6552861928939819,0.025927083333333333
Real_Audios\real_278.wav,real_278.wav,.wav,1078494,48000,11.2335,1,PCM_16,0,real,0.04635973274707794,0.3534785509109497,0.030177083333333334
Real_Audios\real_279.wav,real_279.wav,.wav,1888734,48000,19.6735,1,PCM_16,0,real,0.08283516764640808,0.6631121039390564,0.031427083333333335
Real_Audios\real_280.wav,real_280.wav,.wav,1155710,48000,12.037833333333333,1,PCM_16,0,real,0.15178260207176208,0.9949038028717041,0.06413541666666667
Real_Audios\real_281.wav,real_281.wav,.wav,1573854,48000,16.3935,1,PCM_16,0,real,0.04655970260500908,0.3516838550567627,0.024666666666666667
Real_Audios\real_282.wav,real_282.wav,.wav,1070814,48000,11.1535,1,PCM_16,0,real,0.03128182888031006,0.25738149881362915,0.025958333333333333
Real_Audios\real_283.wav,real_283.wav,.wav,2080734,48000,21.6735,1,PCM_16,0,real,0.041004762053489685,0.19893984496593475,0.027197916666666665
Real_Audios\real_284.wav,real_284.wav,.wav,4499934,48000,46.8735,1,PCM_16,0,real,0.06308074295520782,0.5532932281494141,0.015927083333333335
Real_Audios\real_285.wav,real_285.wav,.wav,1996254,48000,20.7935,1,PCM_16,0,real,0.06742799282073975,0.46028950810432434,0.02696875
Real_Audios\real_286.wav,real_286.wav,.wav,10586334,48000,110.2735,1,PCM_16,0,real,0.03570938482880592,0.28998956084251404,0.03370833333333333
Real_Audios\real_287.wav,real_287.wav,.wav,10171614,48000,105.9535,1,PCM_16,0,real,0.055569734424352646,0.4240379333496094,0.031135416666666665
Real_Audios\real_288.wav,real_288.wav,.wav,3013854,48000,31.3935,1,PCM_16,0,real,0.10166396200656891,0.8571452498435974,0.00903125
Real_Audios\real_289.wav,real_289.wav,.wav,3960414,48000,41.2535,1,PCM_16,0,real,0.10995039343833923,0.6829694509506226,0.013489583333333333
Real_Audios\real_290.wav,real_290.wav,.wav,5064414,48000,52.7535,1,PCM_16,0,real,0.05528329312801361,0.5271391272544861,0.016541666666666666
Real_Audios\real_291.wav,real_291.wav,.wav,1695230,48000,17.657833333333333,1,PCM_16,0,real,0.11234217137098312,0.5903593301773071,0.003958333333333334
Real_Audios\real_292.wav,real_292.wav,.wav,721374,48000,7.5135,1,PCM_16,0,real,0.05116405710577965,0.23466312885284424,0.015177083333333334
Real_Audios\real_293.wav,real_293.wav,.wav,1412574,48000,14.7135,1,PCM_16,0,real,0.10086981952190399,1.022780179977417,0.01803125
Real_Audios\real_294.wav,real_294.wav,.wav,1162974,48000,12.1135,1,PCM_16,0,real,0.1504463106393814,1.011635661125183,0.007125
Real_Audios\real_295.wav,real_295.wav,.wav,2142174,48000,22.3135,1,PCM_16,0,real,0.020670542493462563,0.1777261346578598,0.042645833333333334
Real_Audios\real_296.wav,real_296.wav,.wav,1750494,48000,18.2335,1,PCM_16,0,real,0.059858258813619614,0.7287886738777161,0.03636458333333333
Real_Audios\real_297.wav,real_297.wav,.wav,1456734,48000,15.1735,1,PCM_16,0,real,0.1091584786772728,0.9555025696754456,0.0291875
Real_Audios\real_298.wav,real_298.wav,.wav,1658334,48000,17.2735,1,PCM_16,0,real,0.06273052096366882,0.8835565447807312,0.03532291666666667
Real_Audios\real_299.wav,real_299.wav,.wav,4803294,48000,50.0335,1,PCM_16,0,real,0.10593969374895096,0.8589599132537842,0.06439583333333333
Real_Audios\real_300.wav,real_300.wav,.wav,2174814,48000,22.6535,1,PCM_16,0,real,0.1449616551399231,0.7958409786224365,0.0047395833333333335
Real_Audios\real_301.wav,real_301.wav,.wav,1483614,48000,15.4535,1,PCM_16,0,real,0.15632949769496918,0.8939152956008911,0.0049375
Real_Audios\real_302.wav,real_302.wav,.wav,710270,48000,7.397833333333334,1,PCM_16,0,real,0.09556274116039276,0.5717692375183105,0.025572916666666667
Real_Audios\real_303.wav,real_303.wav,.wav,1214814,48000,12.6535,1,PCM_16,0,real,0.13991470634937286,0.9692836999893188,0.00921875
Real_Audios\real_304.wav,real_304.wav,.wav,899934,48000,9.3735,1,PCM_16,0,real,0.10172811895608902,0.6562903523445129,0.0011875
Real_Audios\real_305.wav,real_305.wav,.wav,9945054,48000,103.5935,1,PCM_16,0,real,0.11148351430892944,0.957738995552063,0.007447916666666667
Real_Audios\real_306.wav,real_306.wav,.wav,682974,48000,7.1135,1,PCM_16,0,real,0.07201668620109558,0.42114028334617615,0.03308333333333333
Real_Audios\real_307.wav,real_307.wav,.wav,4509534,48000,46.9735,1,PCM_16,0,real,0.09264596551656723,0.617379903793335,0.027625
Real_Audios\real_308.wav,real_308.wav,.wav,14923614,48000,155.4535,1,PCM_16,0,real,0.09860960394144058,0.9633012413978577,0.008645833333333333
Real_Audios\real_309.wav,real_309.wav,.wav,3023454,48000,31.4935,1,PCM_16,0,real,0.1397511214017868,0.9597878456115723,0.0059375
Real_Audios\real_310.wav,real_310.wav,.wav,10380894,48000,108.1335,1,PCM_16,0,real,0.11652015149593353,0.9309955835342407,0.007
Real_Audios\real_311.wav,real_311.wav,.wav,4079454,48000,42.4935,1,PCM_16,0,real,0.13110078871250153,0.9788206815719604,0.003885416666666667
Real_Audios\real_312.wav,real_312.wav,.wav,2748894,48000,28.6335,1,PCM_16,0,real,0.05286413058638573,0.7671246528625488,0.016239583333333335
Real_Audios\real_313.wav,real_313.wav,.wav,1341950,48000,13.977833333333333,1,PCM_16,0,real,0.15275761485099792,0.7885927557945251,0.0022083333333333334
Real_Audios\real_314.wav,real_314.wav,.wav,6934494,48000,72.2335,1,PCM_16,0,real,0.08210247755050659,0.49686336517333984,0.00684375
Real_Audios\real_315.wav,real_315.wav,.wav,11669214,48000,121.5535,1,PCM_16,0,real,0.0688801109790802,0.5730666518211365,0.01025
Real_Audios\real_316.wav,real_316.wav,.wav,901854,48000,9.3935,1,PCM_16,0,real,0.09809605032205582,0.5383049249649048,0.004145833333333333
Real_Audios\real_317.wav,real_317.wav,.wav,4699614,48000,48.9535,1,PCM_16,0,real,0.0612926259636879,0.5604946613311768,0.0096875
Real_Audios\real_318.wav,real_318.wav,.wav,2326494,48000,24.2335,1,PCM_16,0,real,0.03643869608640671,0.2163226306438446,0.0125
Real_Audios\real_319.wav,real_319.wav,.wav,2361054,48000,24.5935,1,PCM_16,0,real,0.05415797978639603,0.3420357406139374,0.0060104166666666665
Real_Audios\real_320.wav,real_320.wav,.wav,16465374,48000,171.5135,1,PCM_16,0,real,0.2107546180486679,1.0051982402801514,0.0006875
Real_Audios\real_321.wav,real_321.wav,.wav,4953054,48000,51.5935,1,PCM_16,0,real,0.042820043861866,0.29144996404647827,0.016822916666666667
Real_Audios\real_322.wav,real_322.wav,.wav,4615134,48000,48.0735,1,PCM_16,0,real,0.06697173416614532,0.4373367428779602,0.02265625
Real_Audios\real_323.wav,real_323.wav,.wav,11991774,48000,124.9135,1,PCM_16,0,real,0.03798989579081535,0.7652301788330078,0.022989583333333334
Real_Audios\real_324.wav,real_324.wav,.wav,1646670,48000,8.576,2,PCM_16,0,real,0.06428573280572891,0.5083292722702026,0.030916666666666665
Real_Audios\real_325.wav,real_325.wav,.wav,4685902,48000,24.405333333333335,2,PCM_16,0,real,0.08940253406763077,0.6267556548118591,0.034895833333333334
Real_Audios\real_326.wav,real_326.wav,.wav,1489790,48000,15.517833333333334,1,PCM_16,0,real,0.13859276473522186,1.0023809671401978,0.02953125
Real_Audios\real_327.wav,real_327.wav,.wav,4079694,48000,21.248,2,PCM_16,0,real,0.079880490899086,0.6615290641784668,0.03475
Real_Audios\real_328.wav,real_328.wav,.wav,4005966,48000,20.864,2,PCM_16,0,real,0.07504725456237793,0.6320773363113403,0.028791666666666667
Real_Audios\real_329.wav,real_329.wav,.wav,5283918,48000,27.52,2,PCM_16,0,real,0.07773206382989883,0.7221448421478271,0.0315625
Real_Audios\real_330.wav,real_330.wav,.wav,4296782,48000,22.378666666666668,2,PCM_16,0,real,0.09309805929660797,0.6791247129440308,0.029489583333333333
Real_Audios\real_331.wav,real_331.wav,.wav,4366414,48000,22.741333333333333,2,PCM_16,0,real,0.100572869181633,0.7392948865890503,0.02721875
Real_Audios\real_332.wav,real_332.wav,.wav,3752014,48000,19.541333333333334,2,PCM_16,0,real,0.09692224860191345,0.6889402270317078,0.0295
Real_Audios\real_333.wav,real_333.wav,.wav,3256398,48000,16.96,2,PCM_16,0,real,0.08864027261734009,0.6729815006256104,0.033364583333333336
Real_Audios\real_334.wav,real_334.wav,.wav,3760206,48000,19.584,2,PCM_16,0,real,0.07946749776601791,0.6759994029998779,0.030125
Real_Audios\real_335.wav,real_335.wav,.wav,3534926,48000,18.410666666666668,2,PCM_16,0,real,0.09063726663589478,0.6352823972702026,0.030177083333333334
Real_Audios\real_336.wav,real_336.wav,.wav,2039886,48000,10.624,2,PCM_16,0,real,0.09406235069036484,0.7667336463928223,0.021666666666666667
Real_Audios\real_337.wav,real_337.wav,.wav,2523214,48000,13.141333333333334,2,PCM_16,0,real,0.11413464695215225,0.7566049098968506,0.0265
Real_Audios\real_338.wav,real_338.wav,.wav,3559502,48000,18.538666666666668,2,PCM_16,0,real,0.06426732242107391,0.6203998327255249,0.025479166666666667
Real_Audios\real_339.wav,real_339.wav,.wav,3244110,48000,16.896,2,PCM_16,0,real,0.08484254777431488,0.6479091644287109,0.030395833333333334
Real_Audios\real_340.wav,real_340.wav,.wav,3338318,48000,17.386666666666667,2,PCM_16,0,real,0.07992036640644073,0.6774703860282898,0.025458333333333333
Real_Audios\real_341.wav,real_341.wav,.wav,2400334,48000,12.501333333333333,2,PCM_16,0,real,0.09523723274469376,0.7013908624649048,0.0266875
Real_Audios\real_342.wav,real_342.wav,.wav,2719822,48000,14.165333333333333,2,PCM_16,0,real,0.08160852640867233,0.6370483636856079,0.02571875
Real_Audios\real_343.wav,real_343.wav,.wav,3047502,48000,15.872,2,PCM_16,0,real,0.08647876232862473,0.7702482342720032,0.02871875
Real_Audios\real_344.wav,real_344.wav,.wav,5304398,48000,27.626666666666665,2,PCM_16,0,real,0.08911196142435074,0.9129644632339478,0.029104166666666667
Real_Audios\real_345.wav,real_345.wav,.wav,3952718,48000,20.586666666666666,2,PCM_16,0,real,0.07682938128709793,0.6302584409713745,0.03446875
Real_Audios\real_346.wav,real_346.wav,.wav,3346510,48000,17.429333333333332,2,PCM_16,0,real,0.08091200888156891,0.6727138757705688,0.02553125
Real_Audios\real_347.wav,real_347.wav,.wav,1405006,48000,7.317333333333333,2,PCM_16,0,real,0.0990375503897667,0.6783559918403625,0.025395833333333333
Real_Audios\real_348.wav,real_348.wav,.wav,3817550,48000,19.882666666666665,2,PCM_16,0,real,0.08540589362382889,0.7891051769256592,0.024197916666666666
Real_Audios\real_349.wav,real_349.wav,.wav,3809358,48000,19.84,2,PCM_16,0,real,0.09214947372674942,0.6588038802146912,0.025104166666666667
Real_Audios\real_350.wav,real_350.wav,.wav,3096654,48000,16.128,2,PCM_16,0,real,0.08773652464151382,0.6504051685333252,0.027010416666666665
Real_Audios\real_351.wav,real_351.wav,.wav,4386894,48000,22.848,2,PCM_16,0,real,0.1010562852025032,0.7175304293632507,0.023947916666666666
Real_Audios\real_352.wav,real_352.wav,.wav,3047502,48000,15.872,2,PCM_16,0,real,0.07539808005094528,0.7097059488296509,0.02509375
Real_Audios\real_353.wav,real_353.wav,.wav,3199054,48000,16.661333333333335,2,PCM_16,0,real,0.0960535928606987,0.6607969999313354,0.029645833333333333
Real_Audios\real_354.wav,real_354.wav,.wav,3862606,48000,20.117333333333335,2,PCM_16,0,real,0.06491908431053162,0.530189037322998,0.030770833333333334
Real_Audios\real_355.wav,real_355.wav,.wav,3051598,48000,15.893333333333333,2,PCM_16,0,real,0.07355163991451263,0.5827754735946655,0.026875
Real_Audios\real_356.wav,real_356.wav,.wav,3371086,48000,17.557333333333332,2,PCM_16,0,real,0.08310350775718689,0.7374587059020996,0.026416666666666668
Real_Audios\real_357.wav,real_357.wav,.wav,2654286,48000,13.824,2,PCM_16,0,real,0.10147637128829956,0.7757940292358398,0.027010416666666665
Real_Audios\real_358.wav,real_358.wav,.wav,3346510,48000,17.429333333333332,2,PCM_16,0,real,0.08091200888156891,0.6727138757705688,0.02553125
Real_Audios\real_359.wav,real_359.wav,.wav,3125326,48000,16.277333333333335,2,PCM_16,0,real,0.09207155555486679,0.6485092043876648,0.027614583333333335
Real_Audios\real_360.wav,real_360.wav,.wav,3158094,48000,16.448,2,PCM_16,0,real,0.09271633625030518,0.7467348575592041,0.025145833333333333
Real_Audios\real_361.wav,real_361.wav,.wav,2732110,48000,14.229333333333333,2,PCM_16,0,real,0.08115120977163315,0.6645466089248657,0.030104166666666668
Real_Audios\real_362.wav,real_362.wav,.wav,1917006,48000,9.984,2,PCM_16,0,real,0.1048874706029892,0.7499792575836182,0.01975
Real_Audios\real_363.wav,real_363.wav,.wav,1957966,48000,10.197333333333333,2,PCM_16,0,real,0.07031173259019852,0.6713146567344666,0.026552083333333334
Real_Audios\real_364.wav,real_364.wav,.wav,1646670,48000,8.576,2,PCM_16,0,real,0.06428573280572891,0.5083292722702026,0.030916666666666665
Real_Audios\real_365.wav,real_365.wav,.wav,2039886,48000,10.624,2,PCM_16,0,real,0.09406235069036484,0.7667336463928223,0.021666666666666667
Real_Audios\real_366.wav,real_366.wav,.wav,3420238,48000,17.813333333333333,2,PCM_16,0,real,0.07723940908908844,0.6234368681907654,0.023114583333333334
